goClass	level
GO:0070815	L5
GO:0097363	L5
GO:0102193	L5
GO:0102194	L5
GO:0103039	L5
GO:0106155	L5
GO:0106156	L5
GO:0106157	L5
GO:0140103	L5
GO:1990404	L5
GO:0000150	L5
GO:0003678	L5
GO:0003906	L5
GO:0003909	L5
GO:0003912	L5
GO:0003913	L5
GO:0004536	L5
GO:0004803	L5
GO:0008907	L5
GO:0009008	L5
GO:0015616	L5
GO:0019104	L5
GO:0033677	L5
GO:0033820	L5
GO:0033821	L5
GO:0033958	L5
GO:0033959	L5
GO:0034061	L5
GO:0036310	L5
GO:0043336	L5
GO:0044825	L5
GO:0051575	L5
GO:0070259	L5
GO:0090580	L5
GO:0000384	L5
GO:0000386	L5
GO:0003724	L5
GO:0004540	L5
GO:0008173	L5
GO:0008452	L5
GO:0030597	L5
GO:0036317	L5
GO:0050265	L5
GO:0097747	L5
GO:0098680	L5
GO:0106032	L5
GO:0120159	L5
GO:0140101	L5
GO:0140102	L5
GO:1990915	L5
GO:0098699	L5
GO:0098973	L5
GO:0099184	L5
GO:0030020	L5
GO:0030021	L5
GO:0030023	L5
GO:0030197	L5
GO:0150043	L5
GO:0005214	L5
GO:0042329	L5
GO:0098882	L5
GO:0099181	L5
GO:0099186	L5
GO:0005324	L5
GO:0005548	L5
GO:0015125	L5
GO:0015221	L5
GO:0015245	L5
GO:0015248	L5
GO:0034040	L5
GO:0034632	L5
GO:0042897	L5
GO:0046624	L5
GO:0090440	L5
GO:0120013	L5
GO:0140303	L5
GO:1905201	L5
GO:0005275	L5
GO:0005326	L5
GO:0005342	L5
GO:0010290	L5
GO:0015075	L5
GO:0015144	L5
GO:0015152	L5
GO:0015203	L5
GO:0015205	L5
GO:0015318	L5
GO:0015343	L5
GO:0015545	L5
GO:0015548	L5
GO:0015562	L5
GO:0015603	L5
GO:0015604	L5
GO:0015605	L5
GO:0015621	L5
GO:0015932	L5
GO:0017077	L5
GO:0019534	L5
GO:0022803	L5
GO:0022804	L5
GO:0022809	L5
GO:0022884	L5
GO:0033569	L5
GO:0035379	L5
GO:0042887	L5
GO:0042910	L5
GO:0042971	L5
GO:0051184	L5
GO:0072349	L5
GO:0080161	L5
GO:0090482	L5
GO:1901375	L5
GO:1901474	L5
GO:1901505	L5
GO:1901513	L5
GO:1901515	L5
GO:1901682	L5
GO:0005049	L5
GO:0061608	L5
GO:0008320	L5
GO:0140306	L5
GO:0031490	L5
GO:0031491	L5
GO:1990188	L5
GO:1990841	L5
GO:0030882	L5
GO:0042605	L5
GO:1990405	L5
GO:0000149	L5
GO:0001098	L5
GO:0001846	L5
GO:0001848	L5
GO:0001918	L5
GO:0001965	L5
GO:0001968	L5
GO:0002039	L5
GO:0002046	L5
GO:0002162	L5
GO:0005102	L5
GO:0005516	L5
GO:0005521	L5
GO:0005522	L5
GO:0008013	L5
GO:0008022	L5
GO:0008092	L5
GO:0008134	L5
GO:0008267	L5
GO:0010313	L5
GO:0017147	L5
GO:0019838	L5
GO:0019899	L5
GO:0019904	L5
GO:0019955	L5
GO:0030276	L5
GO:0030332	L5
GO:0030492	L5
GO:0030674	L5
GO:0030742	L5
GO:0030881	L5
GO:0030984	L5
GO:0031072	L5
GO:0031249	L5
GO:0031369	L5
GO:0031423	L5
GO:0031681	L5
GO:0031682	L5
GO:0031720	L5
GO:0032182	L5
GO:0032767	L5
GO:0032794	L5
GO:0034185	L5
GO:0034189	L5
GO:0034711	L5
GO:0038100	L5
GO:0039706	L5
GO:0042393	L5
GO:0042802	L5
GO:0042988	L5
GO:0043008	L5
GO:0043221	L5
GO:0043236	L5
GO:0043394	L5
GO:0043532	L5
GO:0043548	L5
GO:0043559	L5
GO:0043560	L5
GO:0043621	L5
GO:0044325	L5
GO:0044548	L5
GO:0044730	L5
GO:0045152	L5
GO:0045294	L5
GO:0045295	L5
GO:0045503	L5
GO:0045504	L5
GO:0045505	L5
GO:0045569	L5
GO:0046332	L5
GO:0046977	L5
GO:0046980	L5
GO:0046983	L5
GO:0047485	L5
GO:0048306	L5
GO:0050839	L5
GO:0051018	L5
GO:0051021	L5
GO:0051082	L5
GO:0051087	L5
GO:0051219	L5
GO:0051787	L5
GO:0051959	L5
GO:0055100	L5
GO:0061675	L5
GO:0061676	L5
GO:0061770	L5
GO:0070064	L5
GO:0070097	L5
GO:0070678	L5
GO:0070866	L5
GO:0071253	L5
GO:0071889	L5
GO:0089710	L5
GO:0089719	L5
GO:0097108	L5
GO:0097110	L5
GO:0097351	L5
GO:0097371	L5
GO:0097602	L5
GO:0097655	L5
GO:0097677	L5
GO:0097678	L5
GO:0098632	L5
GO:0098769	L5
GO:0098770	L5
GO:0106151	L5
GO:0140030	L5
GO:0140081	L5
GO:1990430	L5
GO:1990763	L5
GO:1990935	L5
GO:0005550	L5
GO:0000822	L5
GO:0002058	L5
GO:0005524	L5
GO:0005527	L5
GO:0005542	L5
GO:0008061	L5
GO:0008145	L5
GO:0008658	L5
GO:0009374	L5
GO:0010013	L5
GO:0016018	L5
GO:0016208	L5
GO:0016594	L5
GO:0016596	L5
GO:0019811	L5
GO:0019825	L5
GO:0030975	L5
GO:0031419	L5
GO:0032500	L5
GO:0032841	L5
GO:0034617	L5
GO:0035240	L5
GO:0035274	L5
GO:0035275	L5
GO:0035276	L5
GO:0035438	L5
GO:0035923	L5
GO:0035991	L5
GO:0042166	L5
GO:0043924	L5
GO:0044589	L5
GO:0046714	L5
GO:0050646	L5
GO:0050809	L5
GO:0051870	L5
GO:0070025	L5
GO:0070279	L5
GO:0071886	L5
GO:0072544	L5
GO:0097160	L5
GO:0097247	L5
GO:1901149	L5
GO:1902098	L5
GO:1902118	L5
GO:1902444	L5
GO:1902670	L5
GO:1903794	L5
GO:1904047	L5
GO:1904408	L5
GO:2001063	L5
GO:2001227	L5
GO:0001530	L5
GO:0005496	L5
GO:0005504	L5
GO:0005543	L5
GO:0017129	L5
GO:0019840	L5
GO:0019992	L5
GO:0046625	L5
GO:0051861	L5
GO:0071723	L5
GO:0140090	L5
GO:0019809	L5
GO:0019810	L5
GO:0030247	L5
GO:0048029	L5
GO:0070492	L5
GO:0120153	L5
GO:0051738	L5
GO:0000062	L5
GO:0031177	L5
GO:0033219	L5
GO:0042277	L5
GO:0043544	L5
GO:0051871	L5
GO:0097001	L5
GO:1901602	L5
GO:1905502	L5
GO:0000166	L5
GO:0001882	L5
GO:0002054	L5
GO:0019842	L5
GO:0043177	L5
GO:0043178	L5
GO:0031626	L5
GO:0033265	L5
GO:0051378	L5
GO:0051381	L5
GO:0051424	L5
GO:0005497	L5
GO:0005500	L5
GO:0010011	L5
GO:0010331	L5
GO:0010427	L5
GO:0017046	L5
GO:0035100	L5
GO:0038106	L5
GO:0044373	L5
GO:0048408	L5
GO:0051740	L5
GO:0070324	L5
GO:0099130	L5
GO:1903880	L5
GO:1990239	L5
GO:0043168	L5
GO:0043169	L5
GO:0001092	L5
GO:0001094	L5
GO:0001095	L5
GO:0001096	L5
GO:0001097	L5
GO:0001849	L5
GO:0005132	L5
GO:0005158	L5
GO:0005178	L5
GO:0005518	L5
GO:0010997	L5
GO:0019215	L5
GO:0019865	L5
GO:0023023	L5
GO:0030507	L5
GO:0031683	L5
GO:0032404	L5
GO:0032795	L5
GO:0034710	L5
GO:0034988	L5
GO:0035612	L5
GO:0035650	L5
GO:0035651	L5
GO:0036033	L5
GO:0036461	L5
GO:0042608	L5
GO:0043021	L5
GO:0048185	L5
GO:0051015	L5
GO:0062058	L5
GO:0062059	L5
GO:0062060	L5
GO:0062061	L5
GO:0062062	L5
GO:0062063	L5
GO:0062066	L5
GO:0062067	L5
GO:0062068	L5
GO:0062069	L5
GO:0062070	L5
GO:0062078	L5
GO:0070051	L5
GO:0070628	L5
GO:0070840	L5
GO:0071814	L5
GO:0071933	L5
GO:0098633	L5
GO:0106080	L5
GO:0106137	L5
GO:0106138	L5
GO:0106140	L5
GO:0120160	L5
GO:0120170	L5
GO:0140164	L5
GO:0140259	L5
GO:0140260	L5
GO:0140262	L5
GO:1904288	L5
GO:1904713	L5
GO:1904841	L5
GO:1904854	L5
GO:1904855	L5
GO:1904931	L5
GO:1905334	L5
GO:1905394	L5
GO:1905761	L5
GO:1905762	L5
GO:1905763	L5
GO:1990448	L5
GO:1990593	L5
GO:0046789	L5
GO:0016168	L5
GO:0020037	L5
GO:0043295	L5
GO:0044590	L5
GO:0048038	L5
GO:0050662	L5
GO:0051192	L5
GO:0051536	L5
GO:0070280	L5
GO:0070282	L5
GO:1902314	L5
GO:1903981	L5
GO:0046810	L5
GO:0031210	L5
GO:0030533	L5
GO:0001786	L5
GO:0036127	L5
GO:0003676	L5
GO:0008431	L5
GO:0030976	L5
GO:0031405	L5
GO:0033294	L5
GO:0033295	L5
GO:0035273	L5
GO:0043546	L5
GO:0046906	L5
GO:0070967	L5
GO:0070968	L5
GO:0072545	L5
GO:0072570	L5
GO:0097245	L5
GO:1901265	L5
GO:1901338	L5
GO:1901707	L5
GO:1901973	L5
GO:1905594	L5
GO:2001147	L5
GO:0097244	L5
GO:0005539	L5
GO:0016936	L5
GO:0032552	L5
GO:0032553	L5
GO:0033691	L5
GO:0035727	L5
GO:0046871	L5
GO:0070095	L5
GO:0070891	L5
GO:0072572	L5
GO:1902248	L5
GO:1902516	L5
GO:1904067	L5
GO:1904599	L5
GO:1990458	L5
GO:2001066	L5
GO:2001079	L5
GO:2001080	L5
GO:0004895	L5
GO:0005055	L5
GO:0098634	L5
GO:0001618	L5
GO:0050542	L5
GO:0008201	L5
GO:0035373	L5
GO:0035374	L5
GO:0035730	L5
GO:0036173	L5
GO:0043199	L5
GO:0043210	L5
GO:0043395	L5
GO:0050656	L5
GO:1902485	L5
GO:1904399	L5
GO:0004096	L5
GO:0004130	L5
GO:0004447	L5
GO:0004602	L5
GO:0008379	L5
GO:0016688	L5
GO:0016689	L5
GO:0016690	L5
GO:0016691	L5
GO:0016692	L5
GO:0019806	L5
GO:0033196	L5
GO:0036393	L5
GO:0047888	L5
GO:0050137	L5
GO:0052750	L5
GO:0072541	L5
GO:0034188	L5
GO:0005041	L5
GO:0030229	L5
GO:0070506	L5
GO:0150025	L5
GO:0000900	L5
GO:0000901	L5
GO:0008135	L5
GO:0008494	L5
GO:0031993	L5
GO:0001565	L5
GO:0001653	L5
GO:0003707	L5
GO:0004888	L5
GO:0005030	L5
GO:0008036	L5
GO:0009881	L5
GO:0015026	L5
GO:0016500	L5
GO:0030373	L5
GO:0030377	L5
GO:0030594	L5
GO:0038181	L5
GO:0038187	L5
GO:0038198	L5
GO:0038199	L5
GO:0042071	L5
GO:0050785	L5
GO:0062124	L5
GO:0070053	L5
GO:0140375	L5
GO:1990725	L5
GO:0005086	L5
GO:0005088	L5
GO:0005090	L5
GO:0017132	L5
GO:0016248	L5
GO:0017080	L5
GO:0017081	L5
GO:0099103	L5
GO:0099106	L5
GO:0004704	L5
GO:0004857	L5
GO:0008047	L5
GO:0010851	L5
GO:0019207	L5
GO:0019208	L5
GO:0030235	L5
GO:0030337	L5
GO:0035033	L5
GO:0035034	L5
GO:0042349	L5
GO:0042979	L5
GO:0043028	L5
GO:0043763	L5
GO:0048270	L5
GO:0055103	L5
GO:0055106	L5
GO:0060308	L5
GO:0060589	L5
GO:0061134	L5
GO:0070917	L5
GO:0097713	L5
GO:1990609	L5
GO:1990610	L5
GO:1990624	L5
GO:0030546	L5
GO:0030547	L5
GO:0099602	L5
GO:0016531	L5
GO:0034986	L5
GO:0000036	L5
GO:0036370	L5
GO:1904091	L5
GO:0000981	L5
GO:0001216	L5
GO:0001217	L5
GO:0034246	L5
GO:0098531	L5
GO:0003713	L5
GO:0003714	L5
GO:0000995	L5
GO:0001181	L5
GO:0016251	L5
GO:1990760	L5
GO:0032935	L5
GO:0140320	L5
GO:0001781	L5
GO:0097350	L5
GO:0001782	L5
GO:0002261	L5
GO:0043029	L5
GO:0033024	L5
GO:0002681	L5
GO:0016447	L5
GO:0033151	L5
GO:0002564	L5
GO:0002206	L5
GO:0016446	L5
GO:0002571	L5
GO:0002570	L5
GO:0002208	L5
GO:0002264	L5
GO:0002265	L5
GO:0002267	L5
GO:0002366	L5
GO:0002631	L5
GO:0002632	L5
GO:0002633	L5
GO:0038096	L5
GO:0002435	L5
GO:0002436	L5
GO:0001909	L5
GO:0002371	L5
GO:0002444	L5
GO:0002449	L5
GO:0002703	L5
GO:0002704	L5
GO:0002705	L5
GO:0002233	L5
GO:0002536	L5
GO:0045728	L5
GO:0002698	L5
GO:0002699	L5
GO:0002700	L5
GO:0030449	L5
GO:0032820	L5
GO:0032826	L5
GO:0032832	L5
GO:0043300	L5
GO:0043380	L5
GO:0045622	L5
GO:0050688	L5
GO:0060264	L5
GO:0090264	L5
GO:1900098	L5
GO:1903027	L5
GO:1905449	L5
GO:2001188	L5
GO:2001191	L5
GO:0002701	L5
GO:0032821	L5
GO:0032827	L5
GO:0032833	L5
GO:0033007	L5
GO:0043301	L5
GO:0043381	L5
GO:0045623	L5
GO:0045916	L5
GO:0050687	L5
GO:0060266	L5
GO:1900099	L5
GO:1905450	L5
GO:2001189	L5
GO:2001192	L5
GO:0002702	L5
GO:0032822	L5
GO:0032828	L5
GO:0032834	L5
GO:0033006	L5
GO:0043302	L5
GO:0043382	L5
GO:0045624	L5
GO:0045917	L5
GO:0060265	L5
GO:0090265	L5
GO:1900100	L5
GO:1900245	L5
GO:1900246	L5
GO:1903028	L5
GO:1905451	L5
GO:2001190	L5
GO:2001193	L5
GO:0001867	L5
GO:0001905	L5
GO:0006957	L5
GO:0006958	L5
GO:0035011	L5
GO:0002561	L5
GO:0043303	L5
GO:0043308	L5
GO:0043312	L5
GO:0043316	L5
GO:0043320	L5
GO:0009616	L5
GO:0039528	L5
GO:0140374	L5
GO:0002758	L5
GO:0009864	L5
GO:0009866	L5
GO:0002429	L5
GO:0030218	L5
GO:0034102	L5
GO:0002341	L5
GO:0002342	L5
GO:0002348	L5
GO:0002354	L5
GO:0002344	L5
GO:0002350	L5
GO:0002356	L5
GO:0002412	L5
GO:0002368	L5
GO:0002369	L5
GO:0002370	L5
GO:0002374	L5
GO:0002375	L5
GO:0002718	L5
GO:0002719	L5
GO:0002720	L5
GO:0061082	L5
GO:0002378	L5
GO:0002381	L5
GO:0002637	L5
GO:0002638	L5
GO:0002639	L5
GO:0016445	L5
GO:0048305	L5
GO:0002784	L5
GO:0071661	L5
GO:2000511	L5
GO:0002785	L5
GO:0071662	L5
GO:2000512	L5
GO:0002225	L5
GO:0061078	L5
GO:0071663	L5
GO:2000513	L5
GO:0002776	L5
GO:0002777	L5
GO:0002778	L5
GO:0002781	L5
GO:0002515	L5
GO:0002870	L5
GO:0002911	L5
GO:0002912	L5
GO:0002913	L5
GO:0002462	L5
GO:0002465	L5
GO:0002652	L5
GO:0002653	L5
GO:0002654	L5
GO:0002463	L5
GO:0002509	L5
GO:0002510	L5
GO:0002512	L5
GO:0002646	L5
GO:0002647	L5
GO:0002648	L5
GO:0002466	L5
GO:0002649	L5
GO:0002650	L5
GO:0002651	L5
GO:0002451	L5
GO:0002516	L5
GO:0002661	L5
GO:0002662	L5
GO:0002663	L5
GO:0002458	L5
GO:0002664	L5
GO:0002665	L5
GO:0002666	L5
GO:0002871	L5
GO:0002872	L5
GO:0002873	L5
GO:0002644	L5
GO:0002645	L5
GO:0010932	L5
GO:0010933	L5
GO:0002201	L5
GO:0002202	L5
GO:0002562	L5
GO:0002563	L5
GO:0002565	L5
GO:0002566	L5
GO:0002567	L5
GO:0002568	L5
GO:0002569	L5
GO:0002249	L5
GO:0002461	L5
GO:0002508	L5
GO:0002513	L5
GO:0002514	L5
GO:0002517	L5
GO:0002519	L5
GO:0002643	L5
GO:0010931	L5
GO:0072573	L5
GO:0030097	L5
GO:0048535	L5
GO:0048536	L5
GO:0048537	L5
GO:0048538	L5
GO:0048539	L5
GO:0048540	L5
GO:0048542	L5
GO:0072113	L5
GO:0002578	L5
GO:0002579	L5
GO:0002580	L5
GO:0002583	L5
GO:0002592	L5
GO:0002604	L5
GO:0002613	L5
GO:0002616	L5
GO:0002619	L5
GO:0002622	L5
GO:0002625	L5
GO:0002686	L5
GO:0002695	L5
GO:0002906	L5
GO:0033026	L5
GO:0033030	L5
GO:0034107	L5
GO:0035207	L5
GO:0045611	L5
GO:0050777	L5
GO:0050858	L5
GO:0070236	L5
GO:0070240	L5
GO:1903707	L5
GO:2000524	L5
GO:0002687	L5
GO:0002696	L5
GO:0002907	L5
GO:0033027	L5
GO:0033031	L5
GO:0034108	L5
GO:0035208	L5
GO:0045612	L5
GO:0050778	L5
GO:0070237	L5
GO:0070241	L5
GO:1903708	L5
GO:0002688	L5
GO:0002691	L5
GO:0071675	L5
GO:1902622	L5
GO:1905521	L5
GO:2000401	L5
GO:2000416	L5
GO:0030885	L5
GO:0033003	L5
GO:0043030	L5
GO:0051249	L5
GO:0150102	L5
GO:1902563	L5
GO:1902566	L5
GO:1903581	L5
GO:0042689	L5
GO:0045613	L5
GO:0002764	L5
GO:0002819	L5
GO:0002828	L5
GO:0002837	L5
GO:0002861	L5
GO:0002920	L5
GO:0043309	L5
GO:0043313	L5
GO:0045088	L5
GO:0050854	L5
GO:0060368	L5
GO:0035203	L5
GO:0045637	L5
GO:1901532	L5
GO:1902033	L5
GO:1902105	L5
GO:0002581	L5
GO:0002584	L5
GO:0002593	L5
GO:0002605	L5
GO:0002614	L5
GO:0002617	L5
GO:0002620	L5
GO:0002623	L5
GO:0002626	L5
GO:0039588	L5
GO:0002689	L5
GO:0002692	L5
GO:0071676	L5
GO:1902623	L5
GO:1905522	L5
GO:2000402	L5
GO:2000417	L5
GO:0030886	L5
GO:0033004	L5
GO:0043031	L5
GO:0051250	L5
GO:1902564	L5
GO:1902567	L5
GO:1903582	L5
GO:0042690	L5
GO:0045614	L5
GO:0002820	L5
GO:0002829	L5
GO:0002838	L5
GO:0002862	L5
GO:0002921	L5
GO:0043310	L5
GO:0043314	L5
GO:0045824	L5
GO:0050859	L5
GO:0050860	L5
GO:0035204	L5
GO:0045638	L5
GO:1901533	L5
GO:1902034	L5
GO:1902106	L5
GO:1900280	L5
GO:0002582	L5
GO:0002585	L5
GO:0002594	L5
GO:0002606	L5
GO:0002615	L5
GO:0002618	L5
GO:0002621	L5
GO:0002624	L5
GO:0002627	L5
GO:0002690	L5
GO:0002693	L5
GO:0071677	L5
GO:1902624	L5
GO:1905523	L5
GO:2000403	L5
GO:2000418	L5
GO:0030887	L5
GO:0033005	L5
GO:0043032	L5
GO:0051251	L5
GO:1902565	L5
GO:1902568	L5
GO:1903583	L5
GO:0042691	L5
GO:0045615	L5
GO:0002253	L5
GO:0002821	L5
GO:0002830	L5
GO:0002839	L5
GO:0002863	L5
GO:0002922	L5
GO:0033008	L5
GO:0043311	L5
GO:0043315	L5
GO:0045089	L5
GO:0050857	L5
GO:0060369	L5
GO:0035205	L5
GO:0045639	L5
GO:1901534	L5
GO:1902035	L5
GO:1902107	L5
GO:0002459	L5
GO:0002460	L5
GO:0090716	L5
GO:0090718	L5
GO:0090720	L5
GO:0002383	L5
GO:0002384	L5
GO:0002385	L5
GO:0002413	L5
GO:0002423	L5
GO:0002424	L5
GO:0002438	L5
GO:0002439	L5
GO:0097280	L5
GO:0002455	L5
GO:0006956	L5
GO:0019730	L5
GO:0042381	L5
GO:0035745	L5
GO:0045064	L5
GO:0002227	L5
GO:0002228	L5
GO:0009626	L5
GO:0009682	L5
GO:0009814	L5
GO:0034340	L5
GO:0034341	L5
GO:0034342	L5
GO:0035006	L5
GO:0035420	L5
GO:0061760	L5
GO:0090644	L5
GO:0090714	L5
GO:0140367	L5
GO:0090715	L5
GO:0002417	L5
GO:0002421	L5
GO:0002405	L5
GO:0002469	L5
GO:0002470	L5
GO:0002428	L5
GO:0048003	L5
GO:0002495	L5
GO:0002505	L5
GO:0002748	L5
GO:0002751	L5
GO:0002750	L5
GO:0002749	L5
GO:0002483	L5
GO:0048006	L5
GO:0002478	L5
GO:0048007	L5
GO:0002474	L5
GO:0002496	L5
GO:0002501	L5
GO:0046968	L5
GO:0050823	L5
GO:0035783	L5
GO:2000523	L5
GO:2000525	L5
GO:0035164	L5
GO:0035165	L5
GO:0035169	L5
GO:0035170	L5
GO:0035171	L5
GO:0043369	L5
GO:0045059	L5
GO:0045067	L5
GO:0045060	L5
GO:0045068	L5
GO:0001774	L5
GO:0002271	L5
GO:0002273	L5
GO:0001773	L5
GO:0002275	L5
GO:0036230	L5
GO:0042116	L5
GO:0042117	L5
GO:0045576	L5
GO:0002285	L5
GO:0001767	L5
GO:0001771	L5
GO:0030098	L5
GO:0030101	L5
GO:0042110	L5
GO:0042113	L5
GO:0046651	L5
GO:0002232	L5
GO:0002407	L5
GO:0002548	L5
GO:0002551	L5
GO:0048246	L5
GO:0048247	L5
GO:0071621	L5
GO:0035696	L5
GO:0050901	L5
GO:0050902	L5
GO:0050903	L5
GO:0050904	L5
GO:0072672	L5
GO:0072682	L5
GO:0072683	L5
GO:0035685	L5
GO:0035703	L5
GO:0072678	L5
GO:0097021	L5
GO:0002408	L5
GO:0097530	L5
GO:0097531	L5
GO:1905517	L5
GO:1905680	L5
GO:1905681	L5
GO:1905682	L5
GO:0002319	L5
GO:0043379	L5
GO:0090717	L5
GO:1905674	L5
GO:1905675	L5
GO:1905676	L5
GO:0000152	L5
GO:0000153	L5
GO:0031461	L5
GO:0033503	L5
GO:0044695	L5
GO:0071797	L5
GO:0097505	L5
GO:1990352	L5
GO:1990353	L5
GO:1990452	L5
GO:0000176	L5
GO:0000177	L5
GO:0000308	L5
GO:0002944	L5
GO:0002945	L5
GO:0019908	L5
GO:0031387	L5
GO:0097121	L5
GO:0097122	L5
GO:0097123	L5
GO:0097124	L5
GO:0097125	L5
GO:0097126	L5
GO:0097127	L5
GO:0097128	L5
GO:0097129	L5
GO:0097130	L5
GO:0097131	L5
GO:0097132	L5
GO:0097133	L5
GO:0097134	L5
GO:0097135	L5
GO:1990860	L5
GO:0005839	L5
GO:0022624	L5
GO:0031595	L5
GO:0031597	L5
GO:1990111	L5
GO:0000164	L5
GO:0000229	L5
GO:0000407	L5
GO:0002096	L5
GO:0005739	L5
GO:0005773	L5
GO:0005783	L5
GO:0005793	L5
GO:0005794	L5
GO:0005829	L5
GO:0005850	L5
GO:0005851	L5
GO:0005852	L5
GO:0005853	L5
GO:0005854	L5
GO:0005881	L5
GO:0005883	L5
GO:0005938	L5
GO:0005946	L5
GO:0005948	L5
GO:0005950	L5
GO:0005951	L5
GO:0005960	L5
GO:0005964	L5
GO:0005965	L5
GO:0005968	L5
GO:0005969	L5
GO:0009317	L5
GO:0009320	L5
GO:0009321	L5
GO:0009328	L5
GO:0009331	L5
